tweet_id,preprocessed_tweet
100261, estimada alegría una vez una amiga mia me contó lo que le paso con el tio de su marido no me acuerdo bien su abuso o trato de abusar de ella le dije debemos denunciar ella me obligó a no hacerlo porque no le iban a creer porq es el tío más querido del marido ahí que se hace 
100262, la cuestión es que no es alarmismo es literalmente describir lo que el gobierno está haciendo y planea hacer usando las mismas declaraciones del gobierno si no le alarman sus declaraciones y medidas así como quieren abusar de su poder aunque sea ilegal es por ingenuidad 
100263,el universal colombia capturan en bocagrande a supuesto pastor por abusar de una menor 
100264, bueno y ahora hablando de la situación en cuestion no hay nada que pueda justificar esos chats claramente esos pibes estan cegados por el consumo pornografico hay mucha descripción detallada de como quieren abusar a esas chicas y eso se aprende del porno 
100265,fiscalía imputó cargos al profesor y sociólogo fabián sanabria sánchez como supuesto responsable de abusar sexualmente de un joven via surnoticiaspc com 
100266, si señor lopez pero tampoco es para que ústed quiera abusar y si yo le digo y le explico que la sandia es la fruta mas viagra que existe en mi perfil dí una explicación detallada y científica de esta maravillosa fruta su semilla aumenta producción de semen y no sigo 
100267,los que jugáis squad battles en ultimate que tips recomendáis balones largos a banda y abusar del doble r2 con los extremos para dar pase de la muerte es lo que veo que la maquina se traga más en leyenda y así llegó a los 5 goles pero quiero dar el salto
100268, ser buena persona es diferente a ser una persona que no pone límites ser buena persona te deja una satisfacción riquísima y si no te la deja es porque acaban de abusar de ti de tus valores y de tu disposición no porque fuiste bueno 
100269,seis jovenes detenidos por abusar de una joven en el interior de un auto
100270,última hora ghislaine maxwell es declarada culpable por un jurado estadounidense de ayudar a jeffrey epstein a abusar sexualmente a adolescentes menores de edad
100271, todo se reduce a no abusar de tus derechos y violentar los de otros mi posición es lógica un policía es tan humano como yo y tiene derecho a defender su vida si está en peligro tú afirmas que por ser policía tiene que dejar que un “manifestante” le haga lo que quiera 
100272,presi si con malabares y genuflexiones a la emperatriz oclócrata y su banda de camporiles no le apoyan sus iniciativas imaginemos si les toca lo q más les importa abusar del estado corre el riesgo de patinar en la ducha de olivos los jubilados sólo aportaron 30 años jodanse 
100274, sabe dónde vivo no hay nada sexual solo quiere joderme y hacerme daño también físicamente le gusta abusar de mí y yo se lo he “permitido” demasiado tiempo… y no sé cómo pararle ahora 
100275,comenzó el juicio a un hombre acusado de abusar de dos nenas de entre 5 y 7 años vía rosario 
100277,sí chicos tengan hijos los curas se están quedando sin niños para abusar y el señor ya no tiene a quien lavarle los trapitos sucios 
100278, eres inteligente y madurx tienes derecho a que eso sea una ventaja en tu desarrollo y ninguna persona adulta tiene derecho a utilizarlo como pretexto para abusar de ti emocional o sexualmente ni para cargarte de responsabilidades que no te corresponden 
100280,vicente fernández habrá sido un buen cantante y actor pero eso no le quita lo agresor y no elimina el daño que le hizo a las mujeres que llegó a violentar acosar abusar en público y fuera de cámaras pero siempre es más fácil ignorar estos hechos 
100281, un general que ha dedicado más de 40 años de su vida al servicio de colombia como puede ser acusado de abuso de autoridad con delincuentes por que los delincuentes tienen prioridad de razón que abundan los desgraciados y nadie los puede tocar apoyo total 
100282, un tratado firmado y ratificado no es ningún abuso ni forma alguna de corrupción hacer lo que te da la gana en aras de una soberanía que nunca ha estado vulnerada es una forma de corrupción en el ejercicio del poder 
100283, porque no hay peor abuso que el del poder judicial y sus secuaces mp csj
100285,━━ muchas gracias raymon por suerte ya casi termino de conseguir todas las recetas que quiero es una pena que sean solo 3 pero haré uso y abuso de los talismanes hasta que me muera 
100286,ya va pero eladio abusó con esas canciones de ese álbum exploding headexploding headexploding head
100287, viaje de 300 pesos de la terminal del norte a portales es excesivo y un abuso aquí las placas 
100288,siguen rodando cabezas y es justo lisa baird será removida de su cargo como comisionada de la nws l por el caso de abuso de paul riley
100289,“no vamos a decir que les pusimos cinchos” abuso policial en morelos vía 
100290,me sorprende lo normalizado que se tiene el abuso hacia los menores en latinoamericana todo bajo la idea de educación 
100291, hay que aplicarles las ley 1480 de proteccion al consumidor por abuso y públicidad engañosa quiero mis paquetes ya 
100292, otro abuso mas de parte de jetblue a los dominicanos y peor aun con un niño 
100293,realmente maid es el retrato de una realidad que sufren tantas mujeres después de pasar por semejante trauma como el abuso verbal o físico es tan difícil confiar en alguien que brinda genuina ayuda y terminan recayendo en brazos del psicópata que las maltrata
100294,igual abuso arbitrario en aras de mostrar su eficiantismo ante sus superiores sin medir la violacion de nuestros derechos fundamentales constitucionalesjusticia para mi nietecitocobardes
100295, nunca apoyaré el abuso de la policía como lo hace 
100296, la oficial era la colecta de la cruz roja hoy esa se hace a un lado para beneficiar a un individuo abuso de poder y el uso faccioso de las instituciones 
100297,no hay más que un solo color político para bolivia y es nuestra fuerza y unión BoliviaBoliviaBoliviaBolivia ffaa policía nacional también son el pueblo democrático que lucha por justicia democracia y libertad no hay diálogo con el abuso soberbio del masismo ignorante viva la república de bolivia
100298,y por qué no se ponen así de locos con narcomenudistas asaltantes y voladores por qué no detienen así a los de pandilla y líderes carros no son todos los policías pero si hay un abuso y hay que destituir y saber la razón de actuar así seguro esconde más 
100299, lo que hizo ella muy pocas personas le pagarían por su patreon vida familiar no me interesa su vida familiar yo hablé acerca de sus acciones falta de vivienda en qué momento la insulto por que ella no tiene casa negar su abuso yo solo dije que su abuso no tiene nada 
100300, una tiene dos hijas y el otro tiene dos hijas y dos hijos por que no sienten el sufrimiento de los pobres Dominican Republic United States cuando se habla de secuestro y abuso de poder que no ven al alemán phil murphy y sus generales de nj que no ven a obama nj es test 
100301, para que tu ignorancia y soberbia sean menos que las mujeres tengan acceso a los títulos de la tierra acceso al agua al crédito a la tecnología en condiciones de igualdad y con sentido de acción positiva y de reparación histórica para las mujeres el pueblo negro
100302, ese sí es un gran servicio a la comunidad acción positiva perdón
100303,para realizar una acción positiva hay que mantener una visión positiva así qué hoy nos unimos al para la colecta de tapitasde plástico hoy es una buena iniciativa para ayudar a nuestros niños con cáncer buena star des radio los buenos somos mas 
100304,acción positiva decirle a mi madre q he pagado un mes de netflix y q lo puede utilizarconsecuencia negativa el círculo de cine sobre la guerra c vil al que está sometiendo a mi pobre padre
100305, me tomé el tiempo para dar una respuesta correcta podría justificarla en el sentido de que son un grupo históricamente discriminado y poco representado es política de estado realizar acciones afirmativas medidas de acción positiva tal vez este reconocimiento coadyuve a eso 
100306, la acción erradica el miedo no importa lo que temes la acción positiva y de autoafirmación puede disminuir o anular completamente aquello que temes mark victor hansen 
100307, en incorporamos acciones para reducir o eliminar un impacto desigual de hombres y mujeres e implementamos medidas de acción positiva para evitar desigualdades por razón de género igualdad co cemf e somos co cemf e 
100308,lo malo es que en el plan hub no hay ninguna medida de acción positiva se quedan en intenciones 
